country_name,country_code,indicator_name,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"congo, rep.",cog,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,35.4484142505569,36.9223986213449,37.086174662543606,37.468318758673796,36.795017255968204,37.8580450789336,37.22265469687579,35.7577689950433,37.518361437929,53.441032110022,58.4741124872293,64.3397210738633,,73.4672024810374,76.51070724664609,75.8358892991145,75.87834975424009,79.20088036781681,78.7004535752652,80.6126905007425,83.1072422393703,88.5406640506187,90.89110564618241,95.39816918382108,99.61000192876449,100.0,101.759587042738,106.85793338821999,111.80718273912301,112.827020267541,116.40261907363899,120.116516568787,120.657117555654,122.048027425109,124.74049607572901,
colombia,col,consumer price index (2010 = 100),fp.cpi.totl,0.0575951042585327,0.0623658164378793,0.0652951974290407,0.0825040310884034,0.0965894783469353,0.10392128010609401,0.12130540671562899,0.13140795312210002,0.141194611395048,0.15105234344913598,0.161487980025884,0.18095816201482,0.20271895364951398,0.24853114656465802,0.30465108288571,0.381386506018577,0.45354070985992895,0.608156860948541,0.714670209476252,0.887611237730922,1.1235440312439198,1.43277633342114,1.78667552369063,2.13484818984573,2.4841661608237002,3.0797246687205804,3.66039421392004,4.513646306964599,5.783789355536981,7.279557454216441,9.40066198618763,12.2536162999782,15.565837847743198,19.059017557522896,23.4134664941074,28.306208697444802,34.19307548704089,40.505995670747794,48.073024635506805,53.3001958471247,58.2158441469197,62.855473984400994,66.8480065969558,71.6147652697766,75.8409400661986,79.6719846987276,83.09186489984309,87.6994262022837,93.83711474809022,97.77925394843841,100.0,103.41758959146999,106.693161384903,108.846334451914,112.00050393412201,117.58959146977,126.425618178278,131.87726913518,136.15040142933998,140.95037394202498,
comoros,com,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.14447882569961,72.98517386204429,75.56377081279109,78.4344999497301,81.94443824640021,84.4136896302482,87.2621144475714,91.15938629464951,92.70980851187059,96.7541332611702,100.0,101.84266300756201,108.273766971695,103.623545846485,,,,,,,
cabo verde,cpv,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,29.561479177596198,32.8871455850757,34.6608343357315,38.429922930875,39.9079968897549,41.5338782445226,43.4258129118888,48.0521844031826,52.6416040455044,54.282266139861,57.42433860993629,59.406660274429505,64.3680223468713,68.20668635512361,74.0424931244261,77.2960943460924,80.66344748383341,78.6650455116337,81.3002967857461,82.8324286026988,83.81661898953071,82.23179615014071,82.57625824731379,87.00984102952309,90.8478425435276,97.00227100681299,97.96366389099171,100.0,104.47388342165002,107.127934238569,108.741862479707,108.48221067764999,108.62452631913601,107.09529245478399,107.93536426201099,109.291196346283,110.50160651595199,
costa rica,cri,consumer price index (2010 = 100),fp.cpi.totl,0.24924592474462803,0.255304579504472,0.26214127791917896,0.269826260041498,0.278795374400155,0.27694138515876693,0.27744786342249395,0.28080037779919104,0.29229604040432,0.29998149955838693,0.3139375313419,0.32361637742315996,0.338506373710914,0.390006849245589,0.507296063255734,0.595409341335599,0.616164318623178,0.641799684033949,0.680557915071662,0.7429169587097679,0.8777060823973539,1.20282762149586,2.2867356312251004,3.0328061467909504,3.39516000231939,3.9064431235675494,4.36859179444506,5.104489545959019,6.1677468446629105,7.18593879861691,8.55458247415864,11.010389443926199,13.4094323902842,14.7210068594948,16.7135461543391,20.5886571646269,24.194088199898896,27.3994244250099,30.5938757925855,33.667067812662395,37.3577466106893,41.5626586315394,45.372460496613996,49.6593649957224,55.7748238331585,63.4705198384158,70.7510653427154,77.371398460047,87.7582991952326,94.64078444218158,100.0,104.878145545804,109.592814773295,115.32587941002,120.537895072008,121.50454468234,121.48321849978201,123.45818027562099,126.20045228109,128.845869400021,
caribbean small states,css,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuba,cub,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curacao,cuw,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.84233544719,78.2199868795101,78.5261316422479,79.8090239813397,80.9096872949923,84.2408338800204,86.8649318463445,89.4671623296158,95.61921422844229,97.2957212624827,100.0,102.332531525621,105.590786500474,106.99759457686399,108.60121000072901,108.083679568482,108.03265544135901,109.745608280487,112.58109191632,115.53320212843501,
cayman islands,cym,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7246195761255,100.0,101.325435757797,102.530142958183,104.74542098523199,106.079855772852,103.589601772708,102.94189912896499,,,,
cyprus,cyp,consumer price index (2010 = 100),fp.cpi.totl,13.941611830517099,13.855817296175498,13.8701163852324,14.141799077314301,14.0989018100004,14.1274999881143,14.198995433399,14.299089056940598,14.8376880780139,15.191590532101701,15.556217303089399,16.200867901454,16.983743027309803,18.309983537329103,21.2719285408539,22.2588366535007,23.116778965627,24.810420641026898,26.655393807554002,29.1779825224351,33.1221339851271,36.6810057983919,39.0406205368759,41.012060311904705,43.4694829151964,45.6579338903893,46.2142161215133,47.504362988239095,49.133414106522395,50.9835232252535,53.2788292926221,55.961564538476,59.604785242721796,62.4981008597124,65.4346299460035,67.14628069555721,69.146517946994,71.63948808977091,73.2354062146447,74.42914333594341,77.51174364252842,79.041082835425,81.2551461202728,84.61834974838649,86.55290890300819,88.76880300093609,90.814646356501,92.96936173126859,97.31010905761521,97.627609223749,100.0,103.289449395642,105.757090221733,105.334741163527,103.907467160884,101.728529974231,100.274659733349,100.807886777964,102.254975116847,102.51099191728301,
czech republic,cze,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8879009138147,38.7557480738219,46.8219933703637,51.522654542196705,56.154810965776704,61.073284357642,66.3232395628023,73.418742160903,74.98656154810959,77.8175954130084,81.44597742340079,82.99587887475359,83.0944275219495,85.3879233112345,86.97366063429492,89.17756674431101,91.7219136355492,97.55420175595769,98.54864719584299,100.0,101.917219136355,105.26787314101401,106.78193872065901,107.149256405662,107.480738218957,108.21537358896299,110.86722809532301,113.25031356387699,116.47554201756,
germany,deu,consumer price index (2010 = 100),fp.cpi.totl,24.6460742608568,25.211375300889,25.9282053142313,26.6974850184266,27.3210656767911,28.206904617651,29.203471080745302,29.727978710981102,30.1650704876205,30.742026915233897,31.8027011371888,33.4694724893987,35.305251875650704,37.78792626933161,40.4279542029489,42.817379241652006,44.6356768867455,46.3024482389554,47.5612685171675,49.4844664374426,52.1769440619129,55.4871750976949,58.39528409348289,60.3184829072334,61.76962199465,63.0459249074963,62.9643354074771,63.1216871604626,63.9259357078278,65.7034345822721,67.4751088900899,70.20585138876021,73.75614677621991,77.0564209213001,79.131594552623,80.4817065810455,81.6484711875156,83.2319366733174,83.99033384621809,84.4820410982636,85.6988090597341,87.39895082748791,88.6407200197208,89.5574669577133,91.0492556053748,92.4577053280355,93.9161592991721,96.07467364244671,98.5998828296261,98.9082417662438,100.0,102.07517452479799,104.125345138408,105.692141052259,106.650555219063,107.199187580619,107.726338111313,109.35246347718001,111.246631485772,112.854887342124,
djibouti,dji,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,82.3856856499113,92.3197710456843,97.5980319580977,95.24522225909891,96.10418453016192,97.9154745364093,100.0,118.147633450986,122.97882776147699,,,,,,,,,,,,,70.0722694952796,71.2961883669429,71.7507868049893,73.17286397015991,75.45751253059841,77.8004429420683,80.5105490150371,84.5086839958037,94.6147569646812,96.2000233127406,100.0,105.06871394778,108.98904779208,111.93832676908899,113.440387934233,112.479105732701,115.55924715987,116.215753245397,116.38771868316601,120.250922373372,
dominica,dma,consumer price index (2010 = 100),fp.cpi.totl,,,,,7.97751237771216,,8.37572320385306,8.45549832763688,8.90955174044834,9.28515961491895,10.4359157754039,10.815512406029999,11.214388024928999,12.5712299218449,16.8927252542082,20.254848622786803,22.463132737624502,24.5979514318119,26.495087882719396,,41.4993196766848,47.0049047301155,49.0705794989853,51.106003800528406,52.2395320262071,54.1932800659685,55.6967282920979,57.938287920994796,59.6327462408144,63.341021385515205,65.3621847524616,68.994401579313,72.76965490297191,73.9114297392513,73.9226175166346,74.8965756921653,76.1527144750292,78.00802089108491,78.78743604878458,79.716716424426,80.39984627916179,81.4481750786713,81.5866820417413,82.7724367743652,84.7540998118498,86.1795796935804,88.077591281808,91.2767643068643,97.08189516880371,97.0879759623044,100.0,101.13123136526501,102.50335106786801,102.45577757453,103.274655758634,102.403196345051,102.54842069313601,102.85222335235001,103.869628411641,105.43247529015999,
denmark,dnk,consumer price index (2010 = 100),fp.cpi.totl,8.24570210386688,8.53031311476557,9.1596642232681,9.718864730577891,10.019448175853501,10.5655081013624,11.3119569904634,12.240425854834399,13.2202972948844,13.681410588340302,14.572732791715,15.4281332023926,16.4405829836622,17.9701133827337,20.7150852602446,22.7048959914293,24.7506731541827,27.4540005356665,30.258057316311003,33.166174448709896,37.247379698241204,41.630423176502106,45.843765735202204,49.0107579680386,52.093916614588004,54.5312614945094,56.53702169449161,58.8098062672976,61.476909204535296,64.4110320507098,66.1125158467994,67.6960119632176,69.1149504508526,69.98431747165431,71.3784153200607,72.8656619944648,74.415003124721,76.0388626015534,77.44227479689309,79.37662440853501,81.6811516828855,83.59075082581909,85.6173555932506,87.3939826801178,88.4028211766806,90.00982055173651,91.74180876707442,93.29524149629499,96.482456923489,97.741273100616,100.0,102.758682260512,105.222747968931,106.053030979377,106.65119185786999,107.133291670387,107.401124899563,108.633157753772,109.51700741005301,110.34729042049801,
dominican republic,dom,consumer price index (2010 = 100),fp.cpi.totl,0.4545806709661239,0.4368520247939,0.47685512383891904,0.51776738422587,0.528677320329057,0.518676545567802,0.5200402875807,0.5264801804212801,0.526669589033425,0.531707858138149,0.5520013747224279,0.5717631834481209,0.621167705266346,0.7148369062745771,0.808771961213642,0.926057852921286,0.9979713407344709,1.12624586151207,1.1654150070598,1.2723279088042,1.48548272978422,1.59711139295278,1.71923041209371,1.8159994155547698,2.18195377217247,3.1711681648146404,3.41341283411137,3.8759549788278402,5.5760973727607,7.843222365207889,11.8011068228295,17.3569684801349,18.0962063480228,19.0463184924915,20.6196906729848,23.2045667356814,24.457449480450503,26.486578297094603,27.766321185562802,29.5629526232083,31.846435189463396,34.6753758383713,36.4865982189322,46.5020646184225,70.43242691153509,73.38368829855021,78.94089209024979,83.7906783329361,92.7098785547185,94.04689529053002,100.0,105.796714669461,109.705426617516,115.00524198599399,118.453837774842,119.44499593497801,121.373036534602,125.353534385797,129.821678711735,132.17223492132402,
algeria,dza,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,2.56902453351968,2.73858015270629,2.8105128396448396,2.91327382098562,3.093105538332,3.23846950986223,3.50500580522346,3.8355536285298997,4.29540902002563,5.04813320836617,5.6210256793260704,6.15602503844653,7.0581808204675305,7.51996298035484,7.9686914988925395,8.61546221276254,9.51855969211015,10.6961586953676,11.4920877715448,12.1714477074316,13.3039231725121,15.519363553839998,19.536766053213398,25.723993810748702,31.0077860314867,40.0148210875034,51.9310853466031,61.631332173507296,65.1649786270048,68.3907504003648,70.2000353167834,70.4381279952933,73.4148350773088,74.4560790953083,77.63457483111308,80.7103016516726,81.8260784457657,83.7174875822751,86.79745039027142,91.01458318040571,96.23614475519341,100.0,104.524211505053,113.81793046073999,117.52183806797301,120.94986420024999,126.736646357875,134.84487019501302,142.384203185789,148.46399471482098,151.36166776774598,
east asia & pacific (excluding high income),eap,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early-demographic dividend,ear,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east asia & pacific,eas,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
europe & central asia (excluding high income),eca,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
europe & central asia,ecs,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecuador,ecu,consumer price index (2010 = 100),fp.cpi.totl,0.0117589731288912,0.0122276411732524,0.0125786827280185,0.0133257947281802,0.0138633845437814,0.0142888616115412,0.0150681371049164,0.015643459397315002,0.0163188901808819,0.017351334378559,0.0182414556611443,0.0197708239353092,0.0213291392430544,0.0241044360876121,0.0297259170212526,0.0342927053980001,0.0379522150190193,0.042891337223534,0.0478882091645326,0.0528045354203656,0.0596949908280014,0.0694774922526837,0.0807731218170237,0.11989467443748901,0.15733806791443603,0.201366319350004,0.24774143801450402,0.320835065071611,0.507613325878241,0.891613619622713,1.32421663921925,1.97048504687649,3.0412630948576003,4.40983148754352,5.6200007607056,6.906201611239129,8.58945625471241,11.2215216241334,15.272315107423001,23.2509315575449,45.5937081631531,62.772515073164904,70.6090475130742,76.20792839117641,78.29768797505429,80.18291604702809,82.827948757383,84.7132659206023,91.829261531734,96.56762230937521,100.0,104.474532657958,109.804532676033,112.793165848571,116.84156090326599,121.476252276892,123.57568338278601,124.09140868848,123.81331581359501,124.142674729473,
"egypt, arab rep.",egy,consumer price index (2010 = 100),fp.cpi.totl,1.20872070863002,1.2171044771133799,1.18055389751081,1.1893684525188,1.2329110287645701,1.4158627513308,1.54380634865603,1.55464228658054,1.5285902219448302,1.58071240136806,1.64019300612286,1.6917019834377,1.72726770586276,1.81556880983419,1.99756719633179,2.19072586125566,2.41675215932171,2.72445697854963,3.0262750575144906,3.3260082493048797,4.01845738799857,4.4330530581603895,5.09016490527709,5.908657002499781,6.91527745758085,7.752493230230209,9.60257068310286,11.4936619011958,13.523843279601099,16.3992648629815,19.1471871327422,22.9284779653364,26.055331761589102,29.2053672512273,31.586840444780396,36.5593136759471,39.186869460822,40.99949956284139,42.5872361233875,43.898709687758,45.076865608469106,46.1000010132971,47.361868012585,49.496835104023,55.0754349700109,57.757276530949895,62.1725468094228,67.96638720915871,80.4156759553908,89.87537032835822,100.0,110.064925987482,117.89244572481701,129.05653001287902,142.052800661666,156.78437263697901,178.44194847944198,231.094115427901,264.375055382558,,
euro area,emu,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eritrea,eri,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spain,esp,consumer price index (2010 = 100),fp.cpi.totl,2.85881088330283,2.88194596260858,3.0464038259507698,3.3127720072777405,3.54397868054657,4.01228481684297,4.26266579976296,4.53512014116121,4.75980634623118,4.8626343538349,5.141319506573531,5.56480385713096,6.025140443715331,6.71301321083299,7.765639078696309,9.08216980446833,10.6828909348919,13.3042654851265,15.935008796001801,18.430467295349,21.298597245868198,24.397406552445602,27.9142916871139,31.312600870565,34.8447448096503,37.916119094144705,41.250818922830796,43.4156708789447,45.5158018003015,48.606979047268105,51.8742552629854,54.952583083685106,58.208267710258106,60.86784472266461,63.7398411936343,66.71891592156061,69.093335943493,70.4552201126384,71.747600808559,73.4052193154177,75.92559982000529,78.651203537534,81.0624649001437,83.52614263872971,86.06467054411199,88.9637193712232,92.09112764212229,94.6577354325631,98.5156636153782,98.23194162218469,100.0,103.196146412241,105.72032434481702,107.209444053708,107.04769682936501,106.51196451127701,106.296094858635,108.375335054149,110.190695194176,110.96151904206002,
estonia,est,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6377785728356,22.0898943326304,32.616765134857104,42.0027656459522,51.6845473436372,57.153743570204,61.845113354924706,63.8835968755954,66.4507525242903,70.2705277195656,72.7805296246904,73.7521432653839,76.0001905124786,79.10078110116208,82.61097351876549,88.06439321775579,97.18994094113171,97.1137359497047,100.0,104.981901314536,109.11125928748301,112.145170508668,112.02610020956399,111.474566584111,111.640312440465,115.455324823776,119.422747189941,122.14231282148998,
ethiopia,eth,consumer price index (2010 = 100),fp.cpi.totl,,,,,,4.37561552427362,4.31602542956805,4.35092819931702,4.3588735452783505,4.4210175011565,4.86851073603193,4.89461687275547,4.59695016166553,5.006703003238259,5.436886734426969,5.79300849076863,7.44620797484244,8.68653323143697,9.92941234922389,11.521319164472402,12.037766651770301,12.776400063547001,13.5289378307624,13.4375663522456,14.5686431019026,17.3461090390976,15.6446699545786,15.2647121603616,16.345562973069597,17.623344860605602,18.5313843987168,25.151276393903498,27.7990629345648,28.7840020710599,30.9698234967071,34.073672895384895,31.1827777492977,31.9296706295204,32.2153778631905,34.7737455508201,35.0041070481172,32.1205231290094,32.651709640424,38.4513991017875,39.703481592979,44.8430493273543,50.363228699551705,59.0448430493275,85.25560538116609,92.4753363228701,100.0,132.014788818889,162.877974947035,175.03522271531799,187.095183720228,204.998133931427,218.585683659147,241.934415214873,275.395788817602,319.019368649763,
european union,euu,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fragile and conflict affected situations,fcs,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finland,fin,consumer price index (2010 = 100),fp.cpi.totl,8.13687545817415,8.27447017802066,8.6372215259042,9.06877009771729,10.0006642839481,10.494755910236801,10.9012864442974,11.4875338463415,12.543429818332902,12.8200890780567,13.1714134183617,14.0243632552318,14.9587361535056,16.567469227207,19.373402085226,22.8240756883698,26.097662813892303,29.175450727130297,31.4509464609259,33.7993765286713,37.718285545777796,41.9826231224958,46.006627173005,49.85567622066011,53.3793041034978,56.1526909465487,57.799974610880696,60.1773042488842,63.2378789847812,67.407095306877,71.5523386575597,74.6363967875094,76.8152744292349,78.4980306932004,79.35252632525459,79.98039478394129,80.4836268195482,81.4434414213163,82.5832210342597,83.5430292896546,86.0844924575984,88.30413013444941,89.6915824008834,90.47857256793971,90.6478765787805,91.2134055202458,92.6424129317037,94.96835417273769,98.8297233440041,98.8297224373794,100.0,103.416807542552,106.321099212145,107.89282930364901,109.01620535514601,108.789529224042,109.177564613377,110.000779878603,111.192991413593,112.331712088838,
fiji,fji,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,8.31770698775192,8.66074407630185,9.4521796448849,11.529627331696599,12.807723209420303,14.664647053592802,16.5805657377192,18.4761283748328,19.7706221793167,20.978225820162603,22.6159451949814,25.893645727922102,28.7887279697501,30.8130237559717,32.8787855639239,34.6184736558745,36.1489468201931,36.799209433235504,38.8834337684619,43.455475012499505,46.1450882081028,49.925003729359105,53.1688037424213,55.7650485068223,58.6685055287275,59.147631657212294,60.42856069458939,62.271729576617005,64.3691286492691,68.0456883290689,69.3852858719752,70.14308740172089,73.1400702258138,73.69742102833649,76.7726285264673,78.9433632310302,80.8109773236947,82.8238465522673,86.8024609806497,93.5142690772612,96.442234123948,100.0,107.278117827085,110.9506503443,114.18324407038999,114.776205049732,116.354246365723,120.849273144606,124.89479724560101,129.992348890589,132.297245600612,
france,fra,consumer price index (2010 = 100),fp.cpi.totl,10.4335934118144,10.684047757307,11.2536442661317,11.8162311495891,12.195672983863899,12.5253347762586,12.8512440831266,13.2100221717785,13.810180541624902,14.645138925548599,15.421278748526301,16.2536451459642,17.239104154569,18.511453659223303,21.0381407380035,23.496642559256703,25.7583108976051,28.2039478083373,30.8129704904186,34.093545548927494,38.7175095461824,43.872515792993,49.12777279206039,53.7750382727129,57.9016285699203,61.2779302820743,62.8334864241848,64.90001583698471,66.65284537824,68.98456333914021,71.1881257808513,73.4756902285805,75.21247954389491,76.7952981752274,78.06665610867691,79.4691090816309,81.0448890531243,82.0206232733288,82.5546815886255,82.998117158493,84.3891323092084,85.768709637685,87.4183955374897,89.2528462580725,91.1647222368861,92.75633919301771,94.3101233525137,95.7134561579475,98.4057435464288,98.4919671294586,100.0,102.11159795175,104.107058016154,105.006246810607,105.539425293424,105.579017755019,105.772580900597,106.864453008147,108.84231642295299,110.04856675289,
faroe islands,fro,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"micronesia, fed. sts.",fsm,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8902862967376,72.4204659619855,72.7843768852393,72.7032642095743,72.7953380576265,74.4526673225655,77.6226383769331,81.2222873888774,83.9077746237323,90.9759353675123,96.79257511593971,100.0,105.082594038904,110.356167730641,112.289969066139,113.020173769948,112.683242732504,111.514190075614,112.282554045707,114.296907286799,,
gabon,gab,consumer price index (2010 = 100),fp.cpi.totl,,,9.3176401180043,9.98462785637379,10.3169570205981,10.5685333037688,10.953662428692802,11.1702975614442,11.431191484725002,11.7712853490321,12.220085014716101,12.6921787806717,13.1347666863079,13.9500601966333,15.6342236479548,20.082620334284197,24.133599041069104,27.47672252124,30.4343633959268,32.8547165686165,36.9091066259084,40.122598787444,46.817374123993595,51.813694682680705,54.8484967998092,58.882563028675,62.5835412202951,61.991384709635895,56.5509467679544,60.362954305323,65.0261868267643,57.4271533548204,51.946929897579004,52.2241948471014,71.08561337099421,77.9429091303675,78.4804762127003,81.5988587539897,82.7810128713628,81.17787248469291,81.5877558194148,83.3317924353412,83.36236094459291,85.2258040938075,85.5737003494262,88.7470584040505,87.4962561506103,91.8975968052488,96.7353633316694,98.55950937745159,100.0,101.263317078374,103.949243818539,104.474645977231,109.374984864148,109.004427677729,111.300831725277,114.25244723240601,119.67837195315201,122.62792628645501,
united kingdom,gbr,consumer price index (2010 = 100),fp.cpi.totl,6.27328379877936,6.48955502126873,6.76188912520806,6.898380802663209,7.12475716663584,7.46487701128167,7.75672517107453,7.9492560569632005,8.32266663584243,8.77597429258369,9.334702700203438,10.2163501941927,10.9387583687812,11.9446902163862,13.861097651192901,17.2164934344368,20.0674625485482,23.246202145367103,25.167068614758602,28.5448113556501,33.6731505455891,37.672384871462896,40.9117819493249,42.797530053634205,44.9205918254115,47.647898095062,49.2810819308304,51.325715738857,53.458479748474204,56.53782134270389,61.096726465692605,65.6556315886813,68.6702422785278,70.4272239689292,71.99001294618091,73.9319400776771,76.04031810615871,77.7140743480673,79.12890697244309,80.5159977806547,81.4684668022933,82.7168485296837,83.9744775291289,85.13038653597191,86.31403735897909,88.11725540965419,90.2811170704642,92.4357314592195,95.69077122248942,97.5679674496024,100.0,103.856112446828,106.528574070649,108.969853893102,110.551137414463,110.958017384871,112.076937303495,114.94359164046601,117.579064176068,119.622711300166,
georgia,geo,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9011308634888,28.6391405567436,39.9107903009958,42.7395145104369,44.2639508531427,52.759387446346906,54.903508910893706,57.4543503233544,60.6648059412,61.17301596905911,64.6331613976932,69.96351666666669,76.37285,83.4334416666667,91.7763583333333,93.3618083333333,100.0,108.542933333333,107.518658333333,106.9681,110.25075,114.664725,117.112733333333,124.18085833333299,127.428491666667,133.612466666667,
ghana,gha,consumer price index (2010 = 100),fp.cpi.totl,,,,,0.0013101092697804801,0.00165656484746096,0.00187585900458243,0.00171786504445881,0.00185348596902135,0.00198910689343319,0.00204938285990543,0.0022452797510909,0.0024713146253617898,0.0029083153821348397,0.00343573008876693,0.00446042151879499,0.0069618741273929,0.0150689916179718,0.0260831687415096,0.0402831818428651,0.0604530271236381,0.130882982447683,0.160064084716194,0.35674205181628005,0.498244906106954,0.549591239296254,0.684600613949372,0.957174813083345,1.25733782437138,1.57448484496227,2.16112320015194,2.5508048118963598,2.8073167217147796,3.50801855320806,4.3804717281667696,6.9851682770865,10.237533852998402,13.092291527574698,15.0069300610532,16.8690903259918,21.118957258271898,28.068236498679198,32.226893799984005,40.823401519418894,45.977182079248706,52.9280978560969,58.705289697497996,65.005968803713,75.746348132334,90.32806130283359,100.0,108.726836831234,116.475091832939,130.063300036126,150.209605812002,175.97050739601397,206.685516654195,232.256486631321,250.392850255412,268.360848004366,
gibraltar,gib,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guinea,gin,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1480918436303,42.234009973921296,56.88721401948071,67.22678692778149,82.73305739173409,86.60859537488929,100.0,121.350466423673,139.826197977801,156.448590432652,167.512667931056,185.638681246268,200.809291406684,218.71048784003602,240.200984328988,262.94988960688596,
"gambia, the",gmb,consumer price index (2010 = 100),fp.cpi.totl,,2.27688779966717,2.31758985299288,2.42457277298524,2.3146025463285,2.34279525298932,2.3483964529866603,2.3814435329838504,2.480958186305,2.6053048262781098,2.55358707962622,2.63163046628,2.86053283958287,3.05844190621971,3.34092909284833,4.207064960152549,4.9234158398052,5.533413810004981,6.023416743631099,6.39258940838526,6.82885906574857,7.23478195054633,8.02017869812623,8.87322925982791,10.8340762265694,12.818866518467901,20.0692394714949,24.791364333480896,27.6896203215269,29.9809408577054,33.628957016338,36.5352869163585,40.0012224394306,42.5868231465376,43.31514568877849,46.3389649285639,46.848456615223206,48.151418961434004,48.6879164915942,50.5440810134291,50.971163115798,53.261091598187896,57.8464054138192,67.6993064479928,77.3171731204846,81.0582586952405,82.72522456046721,87.1668533294479,91.0402474868351,95.19305463652071,100.0,104.795882661831,109.254236951057,115.48077783219,122.349573755068,130.67968936055598,140.126253232327,151.384262300215,161.255981964361,172.730435584882,
guinea-bissau,gnb,consumer price index (2010 = 100),fp.cpi.totl,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18856332006423,1.9050504771251202,3.44410533591698,4.580728215380231,7.2190116746780095,12.2422625100147,18.1317904888996,20.883534009018398,30.3574136091315,45.75896051439071,68.2270327461698,73.69458012361429,72.1570863163161,78.38880387825859,81.0133571801026,83.68689660310709,80.7556914880525,81.4690086888917,84.1812742972448,85.826796961407,89.7897958602478,99.18187417541951,97.54398734728571,100.0,105.046102263202,107.28415758591801,108.57921207041099,106.940486169321,108.519698239732,110.15088013411601,112.01365777016501,112.44079351774201,112.718072816065,
